ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude,PropertyUrl
10916821,Place Dailly,5,,3,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,345000,residential_sale,2007,2,100,USA_HYPER_EQUIPPED,0,0,,,,,4,,GOOD,D,50.851982,4.3884446,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10916821
11103662,Lily Boeykensstraat,"7,201",,2,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,340000,residential_sale,2014,2,78,HYPER_EQUIPPED,,0,1,,,,2,,,B,51.0538699,3.6879853,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11103662
10814800,Monseigneur Van Waeyenberghlaan,46, 0103,1,Leuven,3000,FLANDERS,Leuven,Flemish Brabant,APARTMENT,APARTMENT,340000,residential_sale,1986,2,102,INSTALLED,,1,1,10,,,3,,,B,50.8800228,4.6855838,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10814800
10806451,Rond Point du Souverain,330,,0,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,340000,residential_sale,1998,1,85,HYPER_EQUIPPED,0,0,,,,,2,0,AS_NEW,D,50.8193777,4.4277434,https://www.immoweb.be/en/classified/ground-floor/for-sale/auderghem/1160/10806451
10761786,Grossenknetenstraat,6,5,2,Evergem,9940,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,339000,residential_sale,2004,3,108,INSTALLED,,0,1,,,,2,,GOOD,B,51.1100453,3.7042518,https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/10761786
10994531,Zeedijk,193,B6,6,Knokke-Heist,8301,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,339000,residential_sale,1966,2,42,HYPER_EQUIPPED,,0,,,,,,0,AS_NEW,C,51.3400904,3.2307294,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8301/10994531
11053500,Stationsstraat,48, 0001,0,SINT-JORIS-WEERT,3051,FLANDERS,Leuven,Flemish Brabant,APARTMENT,APARTMENT,339000,residential_sale,1950,2,82,INSTALLED,,1,,,,,3,,JUST_RENOVATED,B,50.799066,4.65031,https://www.immoweb.be/en/classified/apartment/for-sale/sint-joris-weert/3051/11053500
11100064,Steynstraat,58, 3,2,Hoboken,2660,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,339000,residential_sale,1960,3,160,USA_HYPER_EQUIPPED,,1,1,27,,,3,,GOOD,D,51.1796242,4.3568731,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11100064
10994073,Paul Hymanslaan,130,,0,WOLUWE-SAINT-LAMBERT,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,335000,residential_sale,1963,4,115,SEMI_EQUIPPED,,1,1,26,,,,,TO_RENOVATE,G,50.8466281,4.4357081,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10994073
11117953,Hoge Steenakker,"5, 2",,0,HEUSDEN,9070,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,415000,residential_sale,1994,2,113,INSTALLED,,1,,,1,,2,,GOOD,B,51.0328626,3.8019429,https://www.immoweb.be/en/classified/apartment/for-sale/heusden/9070/11117953
10985322,Sint-Goriksstraat,9,,0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,415000,residential_sale,2017,2,93,USA_INSTALLED,,1,,,1,,,,AS_NEW,B,50.8474409,4.3475146,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10985322
11033628,Sint-Goriksstraat,9,,0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,415000,residential_sale,2017,2,93,USA_INSTALLED,,1,,,1,,,,AS_NEW,B,50.8474409,4.3475146,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11033628
10572520,Quai des Usines,156,,4,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,410000,residential_sale,1887,3,128,USA_HYPER_EQUIPPED,0,0,,,,,,0,AS_NEW,C,50.8791885,4.3709276,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10572520
11006129,Mechelsesteenweg,187,,3,Antwerp,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,399900,residential_sale,,3,156,INSTALLED,0,0,1,8,,,2,0,TO_BE_DONE_UP,C,51.2037827,4.4116459,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11006129
11097998,Rue Stevens-Delannoy,70A,,1,Bruxelles,1020,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,399000,residential_sale,1996,3,161,INSTALLED,0,0,,,,,4,,,E,50.8889762,4.3412359,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1020/11097998
11095556,Diepenbroekstraat,"8, 12",,1,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,APARTMENT,APARTMENT,395000,residential_sale,1976,2,111,HYPER_EQUIPPED,,1,1,12,,,2,,,A,50.9944777,3.8794748,https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/11095556
11020207,Rue du Roi Albert,51, 22,2,Oupeye,4680,WALLONIE,Liège,Liège,APARTMENT,PENTHOUSE,395000,residential_sale,2018,2,117,INSTALLED,,1,1,47,1,,3,,,B,50.7044787,5.6508336,https://www.immoweb.be/en/classified/penthouse/for-sale/oupeye/4680/11020207
11123839,Brusselsesteenweg,111/104,,1,GENTBRUGGE,9050,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,395000,residential_sale,2017,2,115,INSTALLED,,0,1,20,,,4,,,A,51.0205513,3.7787886,https://www.immoweb.be/en/classified/apartment/for-sale/gentbrugge/9050/11123839
11026600,Jan Vanhoenackerstraat,16,,9,Antwerp,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,395000,residential_sale,2020,2,74,USA_HYPER_EQUIPPED,0,0,1,13,,,2,,AS_NEW,A,51.206178,4.3828378,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11026600
10268556,Rue Theodore De Cuyper,70,,0,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,395000,residential_sale,2008,2,87,HYPER_EQUIPPED,0,0,1,5,1,,2,0,AS_NEW,E,50.850299,4.4331478,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10268556
11120914,Avenue de la Ferme Rose,"9,20",,0,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,395000,residential_sale,1975,2,131,INSTALLED,0,0,1,25,,,3,0,GOOD,C,50.8061714,4.3482116,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11120914
10534310,rue beliard,168,5,2,Brussels,1040,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,395000,residential_sale,2013,1,67,USA_HYPER_EQUIPPED,,0,1,5,,,2,,GOOD,B,50.8406477,4.3786599,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1040/10534310
10924141,Avenue de la Brabançonne,125,,7,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,395000,residential_sale,,2,131,HYPER_EQUIPPED,0,0,1,6,,,2,0,GOOD,G,50.851091,4.3870843,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/10924141
10897308,Rue Royale,157,,4,Saint-Josse-ten-Noode,1210,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,390000,residential_sale,2003,2,80,USA_HYPER_EQUIPPED,0,0,1,8,,,2,0,GOOD,D,50.8540185,4.3662751,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/10897308
11003889,Leopoldlaan,17,11..,3,Eeklo,9900,FLANDERS,Eeklo,East Flanders,APARTMENT,APARTMENT,389000,residential_sale,2006,2,177,HYPER_EQUIPPED,,0,1,,,,,,GOOD,A,51.1926327,3.5481392,https://www.immoweb.be/en/classified/apartment/for-sale/eeklo/9900/11003889
11115869,Rue de Lisala,32,,3,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,385000,residential_sale,2017,2,120,HYPER_EQUIPPED,,0,1,15,,,2,,AS_NEW,B,50.800551,4.3161828,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11115869
10799437,Avenue Molière,83,5,5,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,545000,residential_sale,1958,3,150,HYPER_EQUIPPED,0,0,1,5,,,2,0,GOOD,D,50.8151781,4.3430859,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10799437
11119581,Verbondstraat,10,,3,Antwerpen,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,PENTHOUSE,540000,residential_sale,,3,125,HYPER_EQUIPPED,,0,1,20,,,2,0,AS_NEW,B,51.2109115,4.4006796,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen/2000/11119581
11084923,Leopoldlaan,135,42,4,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,519000,residential_sale,1967,2,75,HYPER_EQUIPPED,0,0,,,,,,0,AS_NEW,B,51.3525573,3.2878348,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11084923
11031703,Lepelstraat,87, 0301,2,LEUVEN,3000,FLANDERS,Leuven,Flemish Brabant,APARTMENT,APARTMENT,518750,residential_sale,1850,2,125,INSTALLED,,0,,,,,3,,GOOD,C,50.8800899,4.7074722,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/11031703
11109571,Zandzeggelaan,12,GV01,0,Koksijde,8670,FLANDERS,Veurne,West Flanders,APARTMENT,GROUND_FLOOR,500000,residential_sale,1996,2,85,USA_INSTALLED,0,0,1,18,,,4,0,AS_NEW,F,51.1304045,2.6655066,https://www.immoweb.be/en/classified/ground-floor/for-sale/koksijde/8670/11109571
11026204,Leopold II-laan,18,0901,9,Oostende,8400,FLANDERS,Oostend,West Flanders,APARTMENT,PENTHOUSE,499000,residential_sale,1964,2,110,INSTALLED,,0,1,50,,,,,GOOD,D,51.2302157,2.9135339,https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/11026204
10638853,Val des Seigneurs,6-8,3,4,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,499000,residential_sale,1975,3,120,HYPER_EQUIPPED,0,0,1,7,,,,0,AS_NEW,F,50.8396023,4.463695,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10638853
10982734,Avenue du Maelbeek,57,,0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,499000,residential_sale,2005,2,112,USA_INSTALLED,0,0,1,,1,,2,0,GOOD,E,50.8357338,4.3792617,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/10982734
11105060,Zuidstraat,14, 501,5,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,APARTMENT,APARTMENT,495000,residential_sale,1970,2,143,INSTALLED,,1,1,188,,,2,,GOOD,C,50.7457339,3.604048,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11105060
11078605,Rue Zénobe Gramme,14H, 21,2,ARLON,6700,WALLONIE,Arlon,Luxembourg,APARTMENT,APARTMENT,495000,residential_sale,2019,3,122,INSTALLED,,0,1,,,,,,,A,49.6793336,5.8069572,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/11078605
10654395,Robert Verbelenstraat,30 BUS 0.2,,0,PUURS,2870,FLANDERS,Mechelen,Antwerp,APARTMENT,APARTMENT,495000,residential_sale,2008,4,245,INSTALLED,,1,1,23,,,,,GOOD,B,51.0811472,4.2811833,https://www.immoweb.be/en/classified/apartment/for-sale/puurs/2870/10654395
10909033,Avenue de Tervueren,16,,3,Etterbeek,1040,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,495000,residential_sale,1956,1,117,HYPER_EQUIPPED,0,0,,,,,,0,TO_BE_DONE_UP,F,50.8396483,4.3990639,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10909033
11098817,Hopstraat,71,23,2,Brussel,1000,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,495000,residential_sale,2000,2,149,INSTALLED,,0,1,10,,,,,,D,50.8514955,4.3405861,https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/11098817
11114982,Hopstraat,71,23,2,Brussel,1000,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,495000,residential_sale,2000,3,149,INSTALLED,,0,1,10,,,,,,D,50.8514955,4.3405861,https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/11114982
10922570,Jean Van Hinsberghstraat,31, 0802,8,Middelkerke,8430,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,475000,residential_sale,1989,3,149,INSTALLED,,1,,,,,2,,GOOD,C,51.1880828,2.8157004,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10922570
11067191,Rue de la Senne,32,,2,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,475000,residential_sale,2007,3,145,USA_SEMI_EQUIPPED,0,0,1,3,,,2,0,TO_BE_DONE_UP,C,50.8484843,4.3410179,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11067191
11038657,Van Eycklei,23,,2,Antwerp,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,469900,residential_sale,,2,134,INSTALLED,0,0,,,,,,0,AS_NEW,B,51.2103185,4.4140528,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11038657
10684938,Chaussée d'Anvers,315,,4,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,DUPLEX,460000,residential_sale,2020,3,146,HYPER_EQUIPPED,0,0,1,52,,,2,0,AS_NEW,C,50.865873,4.3584789,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/10684938
10849445,Chaussée d'Anvers,315,,4,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,460000,residential_sale,2020,3,153,HYPER_EQUIPPED,0,0,1,52,,,2,0,AS_NEW,C,50.865873,4.3584789,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10849445
11004024,Gulden-Vliesstraat,22,1.2,1,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,695000,residential_sale,2010,2,97,HYPER_EQUIPPED,0,0,1,19,,,2,0,GOOD,B,51.3457067,3.2871819,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11004024
10276622,Grote Breemstraat,21A,10,3,Hasselt,3500,FLANDERS,Hasselt,Limburg,APARTMENT,PENTHOUSE,695000,residential_sale,2009,2,235,HYPER_EQUIPPED,,0,1,20,,,,,GOOD,B,50.9326064,5.3252841,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/10276622
11103385,Av. Bourgmestre Jean Herinckx,14,,0,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,695000,residential_sale,1990,3,200,HYPER_EQUIPPED,0,0,,,,,2,1,TO_BE_DONE_UP,D,50.8081758,4.3476022,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11103385
10844277,Ferdinand Mosselmanstraat,20,21,2,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,650000,residential_sale,1997,2,75,USA_HYPER_EQUIPPED,0,0,1,,,,2,0,JUST_RENOVATED,B,51.3495748,3.2902376,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10844277
11103399,Avenue Maurice,9,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,650000,residential_sale,1964,4,171,INSTALLED,0,0,1,13,,,2,0,AS_NEW,D,50.8162326,4.3802819,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11103399
11030260,Rue François Lesnino,30,,6,Bruxelles,1020,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,653500,residential_sale,2020,3,123,USA_HYPER_EQUIPPED,0,0,1,182,,,3,0,AS_NEW,B,50.8742308,4.3505049,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1020/11030260
10511067,avenue Montgolfier,128,,0,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,650000,residential_sale,1989,3,150,HYPER_EQUIPPED,0,0,1,50,1,,3,0,AS_NEW,G,50.8370552,4.4411535,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10511067
11090661,Rue de l'Expansion,6,,1,GRÂCE-HOLLOGNE,4460,WALLONIE,Liège,Liège,APARTMENT,APARTMENT,649000,residential_sale,,3,110,SEMI_EQUIPPED,,1,1,21,,,3,,TO_BE_DONE_UP,B,50.652122,5.4974116,https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/11090661
10885733,Boulevard de la Cambre,33,,2,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,649000,residential_sale,2019,2,112,USA_HYPER_EQUIPPED,0,0,1,16,,,2,0,AS_NEW,B,50.8160817,4.3741149,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10885733
10944179,Rue Wéry,77,,2,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,640000,residential_sale,1920,3,170,HYPER_EQUIPPED,0,0,1,,,,2,0,AS_NEW,G,50.8297767,4.3757045,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10944179
10430548,Val des Seigneurs,123,,0,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,635000,residential_sale,2005,3,160,HYPER_EQUIPPED,0,0,1,18,1,,3,0,AS_NEW,E,50.8419158,4.4589467,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10430548
11024804,Leopoldlaan,70,31,3,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,630000,residential_sale,1988,2,50,USA_SEMI_EQUIPPED,1,0,,,,,2,0,JUST_RENOVATED,B,51.348749,3.2875148,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11024804
11109474,Avenue Théo Vanpé,7,,0,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,DUPLEX,600000,residential_sale,1992,4,159,HYPER_EQUIPPED,0,0,1,17,1,,2,0,GOOD,C,50.8110502,4.4270428,https://www.immoweb.be/en/classified/duplex/for-sale/auderghem/1160/11109474
11038639,Groeningenlei,144,,2,Kontich,2550,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,599000,residential_sale,2004,2,150,INSTALLED,0,0,1,74,,,,0,AS_NEW,B,51.1438293,4.4093347,https://www.immoweb.be/en/classified/apartment/for-sale/kontich/2550/11038639
11014595,Avenue de l'Uruguay,4,,0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,598000,residential_sale,2013,3,149,USA_HYPER_EQUIPPED,1,0,1,15,,,2,,AS_NEW,C,50.799716,4.3929406,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11014595
11012084,Sint-Franciscusstraat,59,0401,4,Oostende,8400,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,595000,residential_sale,1964,3,215,HYPER_EQUIPPED,,0,1,12,,,,,GOOD,B,51.2302475,2.9229446,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11012084
10631756,Rue Groeselenberg,37,,4,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,595000,residential_sale,,3,159,HYPER_EQUIPPED,0,0,1,,,,2,0,GOOD,G,50.8023689,4.350595,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/10631756
10932845,Val des Seigneurs,145,,6,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,595000,residential_sale,1970,4,185,SEMI_EQUIPPED,0,0,1,12,,,2,0,GOOD,B,50.8435926,4.4575732,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10932845
11017586,De Wielingen,16,B64,6,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,905000,residential_sale,1966,2,59,HYPER_EQUIPPED,,0,,,,,2,,AS_NEW,A,51.35643,3.3061106,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11017586
11038642,Brialmontlei,14,,0,Antwerp,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,TRIPLEX,895000,residential_sale,1884,4,370,INSTALLED,0,0,1,,1,,2,0,AS_NEW,C,51.2096957,4.4199365,https://www.immoweb.be/en/classified/triplex/for-sale/antwerp/2018/11038642
11102772,Jan van Rijswijcklaan,122,,4,ANTWERPEN 2018,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,875000,residential_sale,,2,215,HYPER_EQUIPPED,,1,1,12,,,2,,GOOD,C,51.1959562,4.4044471,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2018/2018/11102772
10910999,Christinastraat,151,08.01,8,Oostende,8400,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,870000,residential_sale,2016,3,160,HYPER_EQUIPPED,,0,1,8,,,,,GOOD,B,51.2280326,2.9203142,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10910999
11053366,Duinviooltjesstraat,3,41,4,Knokke,8300,FLANDERS,Brugge,West Flanders,APARTMENT,PENTHOUSE,865000,residential_sale,1994,2,105,HYPER_EQUIPPED,,0,1,20,,,2,,,B,51.3503539,3.2900307,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke/8300/11053366
10466108,Avenue de Tervueren,290,2,0,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,850000,residential_sale,2020,1,95,USA_HYPER_EQUIPPED,,0,1,50,1,,2,0,AS_NEW,B,50.8357858,4.4239694,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10466108
11081725,Scheldelaan,"8, 301",,3,Destelbergen,9070,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,844000,residential_sale,2018,2,144,HYPER_EQUIPPED,,1,1,40,,,3,,,A,51.0512934,3.7693687,https://www.immoweb.be/en/classified/apartment/for-sale/destelbergen/9070/11081725
11030444,Ieperstraat,2,21,2,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,815000,residential_sale,1967,3,76,HYPER_EQUIPPED,,0,,,,,2,,AS_NEW,B,51.3531347,3.2928802,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11030444
11058312,Ieperstraat,"2,2.1",,2,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,815000,residential_sale,1969,3,76,USA_HYPER_EQUIPPED,0,0,1,,,,2,0,JUST_RENOVATED,B,51.3525842,3.2933838,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11058312
11066458,Ieperstraat,"2,2.1",,2,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,815000,residential_sale,1969,3,76,HYPER_EQUIPPED,1,0,1,4,,,2,0,AS_NEW,B,51.3525842,3.2933838,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11066458
11072422,Avenue du Congo,16,,0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,800000,residential_sale,1932,2,150,INSTALLED,,1,,,,,2,,JUST_RENOVATED,E,50.8153991,4.3775287,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11072422
11041185,Zandstraat,11,3D,3,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,799000,residential_sale,1996,2,85,HYPER_EQUIPPED,,0,,,,,2,,AS_NEW,B,51.3540782,3.295088,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11041185
10946800,Avenue du Yorkshire,3,,5,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,795000,residential_sale,2015,2,151,USA_HYPER_EQUIPPED,0,0,1,150,,,2,0,AS_NEW,C,50.855662,4.430186,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10946800
10983591,Drève Pittoresque,47,,0,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,795000,residential_sale,1980,3,234,HYPER_EQUIPPED,0,0,1,20,,,2,0,AS_NEW,F,50.7700532,4.3792086,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/10983591
11103649,Sint-Baafskouterstraat,5,,3,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,775000,residential_sale,1967,3,267,HYPER_EQUIPPED,,0,1,,1,,2,0,AS_NEW,B,51.0579727,3.7534973,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11103649
11103673,Henri Dunantlaan,20,502,5,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,765000,residential_sale,2011,4,189,HYPER_EQUIPPED,,0,1,,,,2,,AS_NEW,B,51.0513241,3.6994843,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11103673
11036338,Lippenslaan,27,31,3,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,765000,residential_sale,2003,3,93,HYPER_EQUIPPED,,0,,,,,2,,AS_NEW,B,51.3423286,3.2873801,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11036338
11117249,Lippenslaan,27,31,3,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,765000,residential_sale,2003,3,93,HYPER_EQUIPPED,,0,,,,,2,,AS_NEW,B,51.3423286,3.2873801,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11117249
10455529,Kustlaan,201,11,1,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2250000,residential_sale,2022,2,84,USA_HYPER_EQUIPPED,1,0,1,14,,,2,0,,A,51.3550413,3.3014099,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10455529
11086520,Sylvain Dupuisstraat,1,,7,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,1995000,residential_sale,1967,3,95,USA_HYPER_EQUIPPED,0,0,,,,,2,0,AS_NEW,B,51.3512843,3.2845705,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11086520
11069291,Avenue Louise,228,,9,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,DUPLEX,1825000,residential_sale,2021,3,226,USA_HYPER_EQUIPPED,0,0,1,176,,,2,0,AS_NEW,B,50.8262035,4.3656521,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/11069291
10503926,Lispannenlaan,33,32,5,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,1795000,residential_sale,1948,3,125,USA_INSTALLED,1,0,,,,,2,0,JUST_RENOVATED,A,51.3441391,3.278727,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10503926
