ID;Street;HouseNumber;Box;Floor;City;PostalCode;Region;District;Province;PropertyType;PropertySubType;Price;SaleType;ConstructionYear;BedroomCount;LivingArea;KitchenType;Furnished;Fireplace;Terrace;TerraceArea;Garden;GardenArea;Facades;SwimmingPool;Condition;EPCScore;Latitude;Longitude;PropertyUrl;Property url
11103765;Dinez;36;B;;Houffalize (Dinez);6660;WALLONIE;Bastogne;Luxembourg;HOUSE;VILLA;299000;residential_sale;1993;5;229;INSTALLED;FALSE;FALSE;TRUE;;TRUE;1490;4;FALSE;GOOD;B;5.017.194;577.357;;https://www.immoweb.be/en/classified/villa/for-sale/houffalize%20%28dinez%29/6660/11103765
11156624;;;;0;Woluwe-Saint-Lambert;1200;BRUSSELS;Brussels;Brussels;APARTMENT;DUPLEX;995000;residential_sale;;4;390;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;;TRUE;;2;FALSE;AS_NEW;;;;;https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/11156624
11156621;Achterstraat;228;;;Deinze;9800;FLANDERS;Gent;East Flanders;HOUSE;VILLA;695000;residential_sale;1980;3;385;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;124;TRUE;1811;4;TRUE;GOOD;E;509.856.681;35.649.778;;https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/11156621
11156620;Heiveldstraat;225;;2;Gent Sint-Amandsberg;9040;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;280000;residential_sale;1979;2;110;;FALSE;FALSE;TRUE;6;;;3;FALSE;TO_BE_DONE_UP;D;510.648.284;37.608.413;;https://www.immoweb.be/en/classified/apartment/for-sale/gent%20sint-amandsberg/9040/11156620
11156617;Embeke;39B;;;Geraardsbergen Viane;9500;FLANDERS;Aalst;East Flanders;HOUSE;HOUSE;425500;residential_sale;2024;3;209;INSTALLED;FALSE;FALSE;TRUE;23;TRUE;543;3;FALSE;AS_NEW;;507.374.271;3.942.405;;https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen%20viane/9500/11156617
11156616;Heiveldstraat;237;;1;Gent Sint-Amandsberg;9040;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;385000;residential_sale;1979;2;126;INSTALLED;FALSE;FALSE;TRUE;12;;;3;FALSE;JUST_RENOVATED;B;510.649.028;37.612.397;;https://www.immoweb.be/en/classified/apartment/for-sale/gent%20sint-amandsberg/9040/11156616
11156611;Gérard Willemotlaan;88;;;Gent Mariakerke;9030;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;51.074.975;368.256;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent%20mariakerke/9030/11156611
11156610;Gérard Willemotlaan;88;;;Gent Mariakerke;9030;FLANDERS;Gent;East Flanders;HOUSE;HOUSE;469000;residential_sale;2024;3;173;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;20;TRUE;0;3;FALSE;AS_NEW;;51.074.975;368.256;;https://www.immoweb.be/en/classified/house/for-sale/gent%20mariakerke/9030/11156610
11156609;Gérard Willemotlaan;88;;;Gent Mariakerke;9030;FLANDERS;Gent;East Flanders;HOUSE;HOUSE;463500;residential_sale;2024;3;178;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;26;TRUE;0;2;FALSE;AS_NEW;;51.074.975;368.256;;https://www.immoweb.be/en/classified/house/for-sale/gent%20mariakerke/9030/11156609
11156598;Raymonde de Larochelaan;1;;;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/11156598
11156597;Raymonde de Larochelaan;1;;0;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;310000;residential_sale;2025;2;90;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;11;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11156597
11156596;;;;;Sterrebeek;1933;FLANDERS;Halle-Vilvoorde;Flemish Brabant;HOUSE;HOUSE;390000;residential_sale;1975;3;145;SEMI_EQUIPPED;;TRUE;TRUE;10;TRUE;168;3;;TO_BE_DONE_UP;C;;;;https://www.immoweb.be/en/classified/house/for-sale/sterrebeek/1933/11156596
11156595;Raymonde de Larochelaan;1;;0;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;385000;residential_sale;2025;3;104;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;26;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11156595
11156594;Raymonde de Larochelaan;1;;0;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;355000;residential_sale;2025;3;101;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;13;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11156594
11140941;Faubourg de Binche;4,8;;3;Le Roeulx;7070;WALLONIE;Soignies;Hainaut;APARTMENT;APARTMENT;185000;residential_sale;2014;1;68;INSTALLED;;FALSE;;;;;;;GOOD;B;504.991.933;41.096.622;;https://www.immoweb.be/en/classified/apartment/for-sale/le-roeulx/7070/11140941
11142083;Montebellostraat;2;207;2;ANTWERPEN;2018;FLANDERS;Antwerp;Antwerp;APARTMENT;FLAT_STUDIO;187000;residential_sale;1970;1;42;INSTALLED;;FALSE;TRUE;7;;;2;;AS_NEW;B;512.081.873;44.082.537;;https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/11142083
9881253;Bvd de la Cambre;25;;;Brussels City;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.161.189;4.374.468;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/9881253
11140649;Rue des Carburants;1;;;Forest;1190;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;B;508.139.605;43.207.534;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/forest/1190/11140649
10623824;Oude Haachtsesteenweg;1;;;Diegem;1831;FLANDERS;Halle-Vilvoorde;Flemish Brabant;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.941.194;44.325.918;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/diegem/1831/10623824
11103715;Rue des Soldats;36;G5.02;5;Berchem-Sainte-Agathe;1082;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;245000;residential_sale;2008;2;110;INSTALLED;;FALSE;TRUE;13;;;4;FALSE;GOOD;F;508.631.826;42.967.048;;https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11103715
11139941;Guido Gezellelaan;102;1;2;Deinze;9800;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;249000;residential_sale;1968;4;170;INSTALLED;;FALSE;TRUE;74;;;;;TO_BE_DONE_UP;B;509.813.868;35.337.153;;https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11139941
11138237;Rue de la Fosse au Sable;51;21;2;Braine-l'Alleud;1420;WALLONIE;Nivelles;Walloon Brabant;APARTMENT;APARTMENT;255000;residential_sale;2005;2;88;INSTALLED;FALSE;FALSE;TRUE;6;;;2;FALSE;GOOD;C;506.799.972;43.736.467;;https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/11138237
11140621;Rue Stroobants;48;;;Schaerbeek;1030;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.789.854;43.924.799;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/schaerbeek/1030/11140621
10982614;Neerveldstraat;105;;;Woluwe-St-Lambert;1200;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.522.908;44.418.013;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/woluwe-st-lambert/1200/10982614
11140889;;;;;Gavere;9890;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;;;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gavere/9890/11140889
11140841;Egmont Park;11;;;Gavere;9890;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;509.284.071;3.679.605;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gavere/9890/11140841
11139767;Koning Leopold III Plein;;;;BLANKENBERGE;8370;FLANDERS;Brugge;West Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;513.135.829;31.327.511;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/blankenberge/8370/11139767
11142762;Rue de Genève;7;;3;Evere;1140;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;285000;residential_sale;2013;1;63;USA_HYPER_EQUIPPED;TRUE;FALSE;TRUE;4;;;2;FALSE;AS_NEW;B;508.639.409;44.034.631;;https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11142762
11137662;Rue Theophile Piat;11;;;Wavre;1300;WALLONIE;Nivelles;Walloon Brabant;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;B;507.148.716;4.605.968;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wavre/1300/11137662
11141224;Rue sur les Thiers;113;R2;;Herstal;4040;WALLONIE;Liège;Liège;HOUSE;HOUSE;299000;residential_sale;1931;4;145;USA_INSTALLED;FALSE;FALSE;TRUE;66;TRUE;275;2;TRUE;AS_NEW;A;506.694.204;56.122.958;;https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/11141224
11139589;Drève du Parc;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.427.501;43.515.499;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11139589
11139621;Parkdreef;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.665.959;43.449;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11139621
11140587;Chaussée de Waterloo;843-851;;;Uccle;1180;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;507.954.576;43.735.771;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/11140587
11140901;Hoogkouter;1;;;Nazareth;9810;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;509.542.109;36.350.241;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/nazareth/9810/11140901
11141759;Rue michel botte;76;;;Braine-l'Alleud;1420;WALLONIE;Nivelles;Walloon Brabant;HOUSE;HOUSE;349000;residential_sale;1900;3;135;USA_INSTALLED;FALSE;FALSE;TRUE;;TRUE;216;2;FALSE;JUST_RENOVATED;C;506.684.911;43.514.306;;https://www.immoweb.be/en/classified/house/for-sale/braine-lalleud/1420/11141759
11139568;Avenue du Port;86C;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.648.307;43.491.892;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11139568
10991459;Woluwelaan;58;;;Woluwe-St-Lambert;1200;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.410.236;44.362.077;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/woluwe-st-lambert/1200/10991459
11140831;Speistraat;16;;;Gent Mariakerke;9030;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;510.856.034;36.659.281;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent-mariakerke/9030/11140831
11138277;Tervuursesteenweg;1;;;Oudergem;1160;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.159.382;44.318.607;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/oudergem/1160/11138277
11142346;Tramstelplaats;19;;;Merelbeke;9820;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;509.957.901;37.457.822;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/merelbeke/9820/11142346
11138468;Kaai;44;;3;Nieuwpoort;8620;FLANDERS;Veurne;West Flanders;APARTMENT;APARTMENT;499000;residential_sale;2009;4;142;HYPER_EQUIPPED;FALSE;FALSE;TRUE;10;;;2;FALSE;AS_NEW;B;511.330.449;27.470.779;;https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11138468
11140830;Achilles Musschestraat;47;;;Gent;9000;FLANDERS;Gent;East Flanders;HOUSE;VILLA;735000;residential_sale;1933;4;272;INSTALLED;FALSE;FALSE;TRUE;;;430;3;FALSE;TO_BE_DONE_UP;D;510.328.091;37.193.036;;https://www.immoweb.be/en/classified/villa/for-sale/gent/9000/11140830
11140638;Val des Seigneurs;78;;3;Woluwe-Saint-Pierre;1150;BRUSSELS;Brussels;Brussels;APARTMENT;PENTHOUSE;745000;residential_sale;1992;4;200;INSTALLED;FALSE;FALSE;TRUE;12;;;2;FALSE;AS_NEW;E;508.416.681;44.578.428;;https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/11140638
11140491;Ter Tommenstraat;3;;;Edegem;2650;FLANDERS;Antwerp;Antwerp;HOUSE;HOUSE;1545000;residential_sale;1970;4;360;HYPER_EQUIPPED;;TRUE;;;TRUE;703;4;;JUST_RENOVATED;B;511.639.134;4.426.546;;https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/11140491
11156593;Raymonde de Larochelaan;1;;0;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;435000;residential_sale;2025;2;126;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;19;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11156593
11156592;Raymonde de Larochelaan;1;;1;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;320000;residential_sale;2025;2;90;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;11;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11156592
11156591;Raymonde de Larochelaan;1;;1;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;400000;residential_sale;2025;3;111;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;27;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11156591
11156590;Raymonde de Larochelaan;1;;1;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;305000;residential_sale;2025;2;73;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;14;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11156590
11156589;Raymonde de Larochelaan;1;;1;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;320000;residential_sale;2025;2;83;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;15;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11156589
11156588;Raymonde de Larochelaan;1;;3;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;250000;residential_sale;2025;1;60;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;10;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11156588
11156577;Raymonde de Larochelaan;1;;;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9051/11156577
11156576;Raymonde de Larochelaan;1;;0;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;310000;residential_sale;2025;2;90;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;11;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11156576
11156575;Raymonde de Larochelaan;1;;0;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;385000;residential_sale;2025;3;104;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;26;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11156575
11156574;Raymonde de Larochelaan;1;;0;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;355000;residential_sale;2025;3;101;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;13;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11156574
11156573;Raymonde de Larochelaan;1;;0;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;GROUND_FLOOR;435000;residential_sale;2025;2;126;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;19;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11156573
11156572;Raymonde de Larochelaan;1;;1;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;320000;residential_sale;2025;2;90;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;11;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11156572
11156571;Raymonde de Larochelaan;1;;1;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;400000;residential_sale;2025;3;111;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;27;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11156571
11156570;Raymonde de Larochelaan;1;;1;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;305000;residential_sale;2025;2;73;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;14;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11156570
11156569;Raymonde de Larochelaan;1;;1;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;320000;residential_sale;2025;2;83;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;15;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11156569
11156568;Raymonde de Larochelaan;1;;3;Gent;9051;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;250000;residential_sale;2025;1;60;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;10;;;4;FALSE;AS_NEW;;510.274.241;3.696.983;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11156568
11156556;Hoogkouter;1;;;Nazareth;9810;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;509.542.109;36.350.241;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/nazareth/9810/11156556
11156551;Rue de l'Araucaria;1,7;;3;Leuze-En-Hainaut;7900;WALLONIE;Tournai;Hainaut;APARTMENT;APARTMENT;152000;residential_sale;;2;82;;FALSE;FALSE;TRUE;;;;4;FALSE;GOOD;D;505.950.872;3.622.091;;https://www.immoweb.be/en/classified/apartment/for-sale/leuze-en-hainaut/7900/11156551
11156549;Brusselsesteenweg;311;;;Ninove;9400;FLANDERS;Aalst;East Flanders;HOUSE;HOUSE;199000;residential_sale;1954;7;270;;FALSE;FALSE;TRUE;14;;260;3;FALSE;TO_RENOVATE;F;50.829.073;4.044.009;;https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/11156549
10902404;Avenue de l'Arbre Ballon;28;168;5;Jette;1090;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;199000;residential_sale;1977;2;77;SEMI_EQUIPPED;FALSE;FALSE;TRUE;15;;;;FALSE;;D;508.937.595;43.221.784;;https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10902404
11156548;Ninoofsesteenweg;123;;;Vollezele;1570;FLANDERS;Halle-Vilvoorde;Flemish Brabant;HOUSE;HOUSE;379000;residential_sale;1918;2;172;INSTALLED;FALSE;FALSE;TRUE;;;510;3;;GOOD;E;507.652.441;40.242.101;;https://www.immoweb.be/en/classified/house/for-sale/vollezele/1570/11156548
11156546;Schrijnmakersstraat;10;;;Leuven;3000;FLANDERS;Leuven;Flemish Brabant;HOUSE;APARTMENT_BLOCK;869000;residential_sale;;0;155;INSTALLED;;FALSE;TRUE;;;53;2;;GOOD;C;508.806.869;47.008.823;;https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/11156546
11156545;Steenweg op Oosthoven;105;+.;;Turnhout;2300;FLANDERS;Turnhout;Antwerp;HOUSE;HOUSE;299000;residential_sale;1918;3;135;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;30;TRUE;180;2;;JUST_RENOVATED;C;513.308.131;49.547.319;;https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/11156545
11156544;Netestraat;1c;;;Grobbendonk;2280;FLANDERS;Turnhout;Antwerp;HOUSE;HOUSE;349000;residential_sale;2016;3;185;HYPER_EQUIPPED;FALSE;FALSE;TRUE;;;152;3;;GOOD;A;511.879.352;4.739.096;;https://www.immoweb.be/en/classified/house/for-sale/grobbendonk/2280/11156544
11156543;;;;;Mouscron;7700;WALLONIE;Mouscron;Hainaut;HOUSE;HOUSE;179000;residential_sale;1950;4;168;INSTALLED;FALSE;FALSE;TRUE;20;TRUE;160;2;FALSE;GOOD;D;;;;https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/11156543
11156542;Gestelsedijk;56;;;Lommel;3920;FLANDERS;Maaseik;Limburg;HOUSE;HOUSE;399000;residential_sale;1965;3;157;;;FALSE;TRUE;;;1384;4;;TO_BE_DONE_UP;C;512.480.267;53.109.197;;https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/11156542
11156541;Heuvelerweg;28;;;Pelt;3910;FLANDERS;Maaseik;Limburg;HOUSE;VILLA;990000;residential_sale;2014;4;303;HYPER_EQUIPPED;;FALSE;TRUE;;;1808;4;;GOOD;A;512.379.003;54.732.763;;https://www.immoweb.be/en/classified/villa/for-sale/pelt/3910/11156541
11156539;Rue Alphonse Vandenpeereboom;162;;9;MOLENBEEK-SAINT-JEAN;1080;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;219000;residential_sale;2020;1;60;HYPER_EQUIPPED;;FALSE;TRUE;5;;;2;FALSE;AS_NEW;B;50.849.107;43.228.392;;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11156539
11156534;Dorpsstraat;28;2;1;Hasselt;3500;FLANDERS;Hasselt;Limburg;APARTMENT;APARTMENT;149000;residential_sale;1966;1;60;SEMI_EQUIPPED;FALSE;FALSE;TRUE;6;;;;;;C;509.324.898;53.352.728;;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/11156534
11156533;Brullenstraat;6;;;Machelen;9870;FLANDERS;Gent;East Flanders;HOUSE;HOUSE;599500;residential_sale;2011;4;234;;FALSE;FALSE;TRUE;;;758;4;FALSE;GOOD;A;509.665.012;34.906.692;;https://www.immoweb.be/en/classified/house/for-sale/machelen/9870/11156533
11149928;Brandstraat;75;;;Sint-Martens-Latem;9830;FLANDERS;Gent;East Flanders;HOUSE;HOUSE;595000;residential_sale;1961;2;124;USA_HYPER_EQUIPPED;FALSE;FALSE;;;TRUE;386;3;FALSE;JUST_RENOVATED;B;510.056.338;36.236.227;;https://www.immoweb.be/en/classified/house/for-sale/sint-martens-latem/9830/11149928
11154075;Place La Vaux;6;;;Xhoris;4190;WALLONIE;Huy;Liège;HOUSE;HOUSE;238000;residential_sale;1875;3;161;SEMI_EQUIPPED;FALSE;FALSE;TRUE;;;237;3;FALSE;TO_BE_DONE_UP;D;504.441.209;56.020.715;;https://www.immoweb.be/en/classified/house/for-sale/xhoris/4190/11154075
11149932;Esdoornlaan;11;1.2;1;Wetteren;9230;FLANDERS;Dendermonde;East Flanders;APARTMENT;DUPLEX;339000;residential_sale;2015;3;134;INSTALLED;FALSE;FALSE;TRUE;;TRUE;;3;FALSE;GOOD;B;509.950.101;38.851.962;;https://www.immoweb.be/en/classified/duplex/for-sale/wetteren/9230/11149932
11149708;Avenue Circulaire;144C;;6;Uccle;1180;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;665000;residential_sale;1960;3;140;HYPER_EQUIPPED;FALSE;FALSE;TRUE;14;;;2;FALSE;GOOD;E;507.977.584;43.557.219;;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11149708
11149527;Zeedijk-Het Zoute;801;41;4;Knokke-Heist;8300;FLANDERS;Brugge;West Flanders;APARTMENT;APARTMENT;2095000;residential_sale;2015;3;97;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;12;;;2;FALSE;AS_NEW;A;513.562.568;33.038.566;;https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11149527
11153307;Avenue des Communautés;4;;1;Evere;1140;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;325000;residential_sale;2022;2;102;USA_HYPER_EQUIPPED;;FALSE;TRUE;18;;;3;FALSE;AS_NEW;;50.859.963;44.210.558;;https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11153307
11153308;Avenue des Communautés;4;;14;Evere;1140;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;525000;residential_sale;2022;3;140;USA_HYPER_EQUIPPED;;FALSE;TRUE;13;;;3;FALSE;AS_NEW;;50.859.963;44.210.558;;https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11153308
11153822;De Roest d'Alkemadelaan;11; 13v;13;BERCHEM;2600;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;175000;residential_sale;1968;2;90;INSTALLED;;FALSE;TRUE;7;;;2;;GOOD;B;511.829.846;44.320.932;;https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11153822
